timestamp;consumer1;pv1;thermal_user1;consumer2;pv2;thermal_user2
2023.07.15 13:15;0.216;0.5709;0;0.1;0.51381;0
2023.07.15 13:30;0.06;0.6939;0;0.1;0.62451;0
2023.07.15 13:45;0.08;0.6454;0;0.098;0.58086;0
2023.07.15 14:00;0.096;0.5997;0;0.08;0.53973;0.038
2023.07.15 14:15;0.08;0.6196;0.001;0.125;0.55764;0.03
2023.07.15 14:30;0.092;0.5434;0;0.148;0.48906;0.043
2023.07.15 14:45;0.06;0.563;0;0.13;0.5067;0.043
2023.07.15 15:00;0.112;0.5467;0;0.138;0.49203;0.008
2023.07.15 15:15;0.068;0.3892;0;0.148;0.35028;0.043
2023.07.15 15:30;0.136;0.3625;0;0.098;0.32625;0.048
2023.07.15 15:45;0.06;0.3702;0;0.323;0.33318;0.023
2023.07.15 16:00;0.196;0.4293;0;0.995;0.38637;0
2023.07.15 16:15;0.072;0.2258;0.001;1.013;0.20322;0
2023.07.15 16:30;0.144;0.2419;0.235;0.883;0.21771;0
2023.07.15 16:45;0.08;0.1779;0.522;0.36;0.16011;0
2023.07.15 17:00;0.156;0.2731;0;0.485;0.24579;0
2023.07.15 17:15;0.04;0.2603;0;0.588;0.23427;0
2023.07.15 17:30;0.108;0.2097;0;0.6;0.18873;0
2023.07.15 17:45;0.04;0.1802;0;0.338;0.16218;0
2023.07.15 18:00;0.16;0.155;0;0.303;0.1395;0
2023.07.15 18:15;0.148;0.1174;0;0.39;0.10566;0
2023.07.15 18:30;0.284;0.0763;0;0.55;0.06867;0
2023.07.15 18:45;0.132;0.031;0;0.595;0.0279;0
2023.07.15 19:00;0.112;0.0287;0;0.62;0.02583;0
2023.07.15 19:15;0.048;0.0061;0;0.235;0.00549;0
2023.07.15 19:30;0.108;0.0009;0;0.233;0.00081;0
2023.07.15 19:45;0.056;0;0;0.238;0;0
2023.07.15 20:00;0.124;0;0;0.24;0;0
2023.07.15 20:15;0.06;0;0;0.268;0;0
2023.07.15 20:30;0.12;0;0;0.788;0;0
2023.07.15 20:45;0.06;0;0;0.36;0;0
2023.07.15 21:00;0.132;0;0.001;0.395;0;0
2023.07.15 21:15;0.052;0;0;0.335;0;0
2023.07.15 21:30;0.088;0;0;0.328;0;0
2023.07.15 21:45;0.064;0;0;0.363;0;0
2023.07.15 22:00;0.072;0;0;0.363;0;0.03
2023.07.15 22:15;0.072;0;0;0.243;0;0.008
2023.07.15 22:30;0.06;0;0;0.13;0;0.053
2023.07.15 22:45;0.08;0;0.001;0.148;0;0.038
2023.07.15 23:00;0.052;0;0;0.138;0;0.03
2023.07.15 23:15;0.084;0;0.03;0.218;0;0.055
2023.07.15 23:30;0.04;0;0.705;0.205;0;0.035
2023.07.15 23:45;0.096;0;0.22;0.153;0;0.02
2023.07.16 0:00;0.04;0;0;0.083;0;0.035
2023.07.16 0:15;0.096;0;0;0.043;0;0.033
2023.07.16 0:30;0.036;0;0;0.063;0;0.04
2023.07.16 0:45;0.096;0;0.001;0.105;0;0.035
2023.07.16 1:00;0.04;0;0;0.088;0;0.008
2023.07.16 1:15;0.084;0;0;0.063;0;0.045
2023.07.16 1:30;0.052;0;0;0.048;0;0.035
2023.07.16 1:45;0.068;0;0;0.068;0;0.02
2023.07.16 2:00;0.064;0;0.001;0.065;0;0.048
2023.07.16 2:15;0.052;0;0;0.058;0;0.013
2023.07.16 2:30;0.08;0;0;0.045;0;0.023
2023.07.16 2:45;0.04;0;0;0.033;0;0.063
2023.07.16 3:00;0.096;0;0;0.055;0;0.02
2023.07.16 3:15;0.036;0;0.001;0.06;0;0.013
2023.07.16 3:30;0.096;0;0;0.04;0;0.043
2023.07.16 3:45;0.04;0;0;0.053;0;0.03
2023.07.16 4:00;0.076;0.0022;0;0.04;0.00198;0.035
2023.07.16 4:15;0.06;0.0078;0;0.06;0.00702;0.028
2023.07.16 4:30;0.056;0.0144;0;0.06;0.01296;0.015
2023.07.16 4:45;0.08;0.0212;0;0.033;0.01908;0.04
2023.07.16 5:00;0.064;0.0306;0.473;0.04;0.02754;0.038
2023.07.16 5:15;0.092;0.0722;0.678;0.053;0.06498;0.018
2023.07.16 5:30;0.052;0.1316;0.683;0.07;0.11844;0.038
2023.07.16 5:45;0.1;0.171;0.662;0.06;0.1539;0.02
2023.07.16 6:00;0.04;0.2002;0;0.038;0.18018;0.02
2023.07.16 6:15;0.088;0.2403;0;0.035;0.21627;0.065
2023.07.16 6:30;0.088;0.2771;0.001;0.05;0.24939;0.008
2023.07.16 6:45;0.08;0.3127;0.03;0.088;0.28143;0.008
2023.07.16 7:00;0.096;0.3482;0.713;0.06;0.31338;0.06
2023.07.16 7:15;0.072;0.388;0.708;0.038;0.3492;0.023
2023.07.16 7:30;1.492;0.4619;0.707;0.05;0.41571;0.03
2023.07.16 7:45;1.12;0.3993;0.68;0.05;0.35937;0
2023.07.16 8:00;0.176;0.426;0;0.083;0.3834;0
2023.07.16 8:15;0.104;0.4322;0;0.068;0.38898;0
2023.07.16 8:30;0.152;0.4338;0;0.038;0.39042;0
2023.07.16 8:45;0.052;0.5572;0;0.04;0.50148;0
2023.07.16 9:00;0.088;0.5845;0;0.053;0.52605;0
2023.07.16 9:15;0.056;0.6133;0.001;0.068;0.55197;0
2023.07.16 9:30;0.052;0.6348;0;0.075;0.57132;0
2023.07.16 9:45;0.08;0.6402;0;0.143;0.57618;0
2023.07.16 10:00;0.04;0.5342;0;0.098;0.48078;0.02
2023.07.16 10:15;0.096;0.6726;0;0.113;0.60534;0.043
2023.07.16 10:30;0.08;0.6447;0.001;0.113;0.58023;0.045
2023.07.16 10:45;0.1;0.7249;0;0.098;0.65241;0.02
2023.07.16 11:00;0.076;0.7411;0;0.13;0.66699;0
2023.07.16 11:15;0.084;0.6788;0;0.128;0.61092;0
2023.07.16 11:30;0.108;0.7336;0;0.193;0.66024;0
2023.07.16 11:45;0.064;0.6947;0;0.14;0.62523;0
2023.07.16 12:00;0.124;0.7122;0;0.123;0.64098;0
2023.07.16 12:15;0.068;0.7484;0;0.168;0.67356;0
2023.07.16 12:30;0.108;0.7109;0.001;0.1;0.63981;0
2023.07.16 12:45;0.056;0.6707;0;0.07;0.60363;0
2023.07.16 13:00;0.072;0.7013;0;0.07;0.63117;0
2023.07.16 13:15;0.068;0.4814;0;0.025;0.43326;0
2023.07.16 13:30;0.044;0.7477;0;0.025;0.67293;0
2023.07.16 13:45;0.116;0.7095;0.001;0.055;0.63855;0
2023.07.16 14:00;0.048;0.4276;0;0.128;0.38484;0.038
2023.07.16 14:15;0.104;0.6045;0;0.05;0.54405;0.018
2023.07.16 14:30;0.052;0.6193;0;0.025;0.55737;0.05
2023.07.16 14:45;0.104;0.5796;0;0.023;0.52164;0.04
2023.07.16 15:00;0.04;0.5576;0;0.058;0.50184;0.018
2023.07.16 15:15;0.08;0.4709;0;0.08;0.42381;0.038
2023.07.16 15:30;0.096;0.4849;0;0.128;0.43641;0.023
2023.07.16 15:45;0.072;0.4485;0.001;0.045;0.40365;0.015
2023.07.16 16:00;0.124;0.4181;0;0.033;0.37629;0
2023.07.16 16:15;0.084;0.3517;0;0.078;0.31653;0
2023.07.16 16:30;0.252;0.344;0;0.108;0.3096;0
2023.07.16 16:45;0.264;0.2407;0;0.145;0.21663;0
2023.07.16 17:00;0.272;0.1948;0;0.105;0.17532;0
2023.07.16 17:15;0.048;0.1758;0;0.093;0.15822;0
2023.07.16 17:30;0.176;0.2107;0;0.105;0.18963;0
2023.07.16 17:45;0.164;0.1691;0;0.133;0.15219;0
2023.07.16 18:00;0.2;0.129;0;0.138;0.1161;0
2023.07.16 18:15;0.224;0.0754;0;0.123;0.06786;0
2023.07.16 18:30;0.208;0.0389;0;0.1;0.03501;0
2023.07.16 18:45;0.24;0.0277;0;0.125;0.02493;0
2023.07.16 19:00;0.12;0.0226;0;0.143;0.02034;0
2023.07.16 19:15;0.108;0.0083;0.001;0.173;0.00747;0
2023.07.16 19:30;0.06;0.0004;0;0.12;0.00036;0
2023.07.16 19:45;0.096;0;0;0.155;0;0
2023.07.16 20:00;0.08;0;0;0.14;0;0
2023.07.16 20:15;0.084;0;0;0.13;0;0
2023.07.16 20:30;0.3;0;0;0.105;0;0
2023.07.16 20:45;0.072;0;0.001;0.113;0;0
2023.07.16 21:00;0.132;0;0;0.16;0;0
2023.07.16 21:15;0.052;0;0;0.213;0;0
2023.07.16 21:30;0.092;0;0;0.138;0;0
2023.07.16 21:45;0.072;0;0;0.118;0;0
2023.07.16 22:00;0.06;0;0;0.13;0;0.033
2023.07.16 22:15;0.1;0;0;0.15;0;0.055
2023.07.16 22:30;0.052;0;0;0.238;0;0.028
2023.07.16 22:45;0.104;0;0.001;0.143;0;0.025
2023.07.16 23:00;0.052;0;0;0.14;0;0.038
2023.07.16 23:15;0.064;0;0.031;0.113;0;0.018
2023.07.16 23:30;0.08;0;0.726;0.118;0;0.045
2023.07.16 23:45;0.04;0;0.715;0.118;0;0.038
2023.07.17 0:00;0.096;0;0.456;0.12;0;0.003
2023.07.17 0:15;0.04;0;0;0.073;0;0.033
2023.07.17 0:30;0.06;0;0.001;0.063;0;0.045
2023.07.17 0:45;0.076;0;0;0.073;0;0.018
2023.07.17 1:00;0.04;0;0;0.088;0;0.035
2023.07.17 1:15;0.096;0;0;0.06;0;0.023
2023.07.17 1:30;0.04;0;0;0.053;0;0.015
2023.07.17 1:45;0.06;0;0.001;0.05;0;0.053
2023.07.17 2:00;0.08;0;0;0.078;0;0.028
2023.07.17 2:15;0.04;0;0;0.078;0;0.01
2023.07.17 2:30;0.096;0;0;0.058;0;0.035
2023.07.17 2:45;0.04;0;0;0.05;0;0.033
2023.07.17 3:00;0.072;0;0.001;0.053;0;0.035
2023.07.17 3:15;0.064;0;0;0.05;0;0.025
2023.07.17 3:30;0.04;0;0;0.065;0;0.01
2023.07.17 3:45;0.092;0;0;0.04;0;0.04
2023.07.17 4:00;0.044;0.0014;0;0.033;0.00126;0.035
2023.07.17 4:15;0.084;0.0064;0.001;0.05;0.00576;0.01
2023.07.17 4:30;0.052;0.0122;0;0.068;0.01098;0.043
2023.07.17 4:45;0.044;0.0178;0;0.063;0.01602;0.013
2023.07.17 5:00;0.088;0.0242;0;0.043;0.02178;0.023
2023.07.17 5:15;0.04;0.0709;0;0.033;0.06381;0.063
2023.07.17 5:30;0.096;0.1408;0;0.033;0.12672;0.008
2023.07.17 5:45;0.056;0.1865;0;0.068;0.16785;0.01
2023.07.17 6:00;0.084;0.2222;0;0.083;0.19998;0.04
2023.07.17 6:15;0.072;0.2593;0;0.05;0.23337;0.033
2023.07.17 6:30;0.092;0.2958;0;0.038;0.26622;0.025
2023.07.17 6:45;0.884;0.3323;0;0.048;0.29907;0.028
2023.07.17 7:00;0.948;0.3688;0;0.053;0.33192;0.028
2023.07.17 7:15;0.168;0.4044;0;0.088;0.36396;0.043
2023.07.17 7:30;0.08;0.4383;0.001;0.06;0.39447;0.02
2023.07.17 7:45;0.092;0.4724;0.662;0.038;0.42516;0
2023.07.17 8:00;0.04;0.5052;0;0.035;0.45468;0
2023.07.17 8:15;0.068;0.5332;0;0.055;0.47988;0
2023.07.17 8:30;0.064;0.5633;0;0.075;0.50697;0
2023.07.17 8:45;0.048;0.5924;0;0.093;0.53316;0
2023.07.17 9:00;0.1;0.6168;0;0.05;0.55512;0
2023.07.17 9:15;0.056;0.6404;0.001;0.07;0.57636;0
2023.07.17 9:30;0.192;0.6626;0;0.055;0.59634;0
2023.07.17 9:45;0.052;0.6829;0;0.11;0.61461;0
2023.07.17 10:00;0.056;0.6999;0;0.223;0.62991;0.023
2023.07.17 10:15;0.076;0.7185;0;0.07;0.64665;0.045
2023.07.17 10:30;0.04;0.7343;0;0.058;0.66087;0.025
2023.07.17 10:45;0.096;0.7454;0.001;0.063;0.67086;0.038
2023.07.17 11:00;0.04;0.7517;0;0.07;0.67653;0
2023.07.17 11:15;0.072;0.7579;0;0.083;0.68211;0
2023.07.17 11:30;0.104;0.7626;0;0.103;0.68634;0
2023.07.17 11:45;0.072;0.7651;0;0.073;0.68859;0
2023.07.17 12:00;0.124;0.7633;0;0.053;0.68697;0
2023.07.17 12:15;0.076;0.7541;0;0.078;0.67869;0
2023.07.17 12:30;0.152;0.7501;0.001;0.045;0.67509;0
2023.07.17 12:45;0.052;0.7444;0;0.068;0.66996;0
2023.07.17 13:00;0.096;0.7308;0;0.078;0.65772;0
2023.07.17 13:15;0.04;0.7156;0.03;0.123;0.64404;0
2023.07.17 13:30;0.096;0.6991;0.706;0.105;0.62919;0
2023.07.17 13:45;0.06;0.6811;0.677;0.04;0.61299;0
2023.07.17 14:00;0.1;0.6593;0.691;0.033;0.59337;0.028
2023.07.17 14:15;0.04;0.6369;0.676;0.05;0.57321;0.03
2023.07.17 14:30;0.088;0.6113;0;0.253;0.55017;0.018
2023.07.17 14:45;0.048;0.5851;0;0.068;0.52659;0.025
2023.07.17 15:00;0.124;0.5555;0;0.033;0.49995;0.053
2023.07.17 15:15;0.112;0.5346;0;0.043;0.48114;0.023
2023.07.17 15:30;0.092;0.4839;0.001;0.06;0.43551;0.02
2023.07.17 15:45;0.08;0.4593;0;0.075;0.41337;0.033
2023.07.17 16:00;0.08;0.401;0;0.153;0.3609;0
2023.07.17 16:15;0.068;0.3364;0;0.145;0.30276;0
2023.07.17 16:30;0.064;0.3807;0;0.16;0.34263;0
2023.07.17 16:45;0.072;0.3647;0;0.158;0.32823;0
2023.07.17 17:00;0.064;0.2583;0.001;0.163;0.23247;0
2023.07.17 17:15;0.06;0.1843;0;0.155;0.16587;0
2023.07.17 17:30;0.06;0.1014;0;0.148;0.09126;0
2023.07.17 17:45;0.168;0.1402;0;0.185;0.12618;0
2023.07.17 18:00;0.2;0.1693;0;0.173;0.15237;0
2023.07.17 18:15;0.272;0.1158;0.001;0.15;0.10422;0
2023.07.17 18:30;0.196;0.0811;0;0.138;0.07299;0
2023.07.17 18:45;0.312;0.0329;0;0.168;0.02961;0
2023.07.17 19:00;0.232;0.031;0;0.188;0.0279;0
2023.07.17 19:15;0.244;0.0118;0;0.888;0.01062;0
2023.07.17 19:30;0.084;0.0028;0;0.588;0.00252;0
2023.07.17 19:45;0.112;0;0;0.153;0;0
2023.07.17 20:00;0.088;0;0;0.155;0;0
2023.07.17 20:15;0.12;0;0;0.188;0;0
2023.07.17 20:30;0.052;0;0;0.185;0;0
2023.07.17 20:45;0.112;0;0;0.163;0;0
2023.07.17 21:00;0.044;0;0.001;0.138;0;0
2023.07.17 21:15;0.104;0;0;0.28;0;0
2023.07.17 21:30;0.052;0;0;0.333;0;0
2023.07.17 21:45;0.104;0;0;0.295;0;0
2023.07.17 22:00;0.048;0;0;0.258;0;0.065
2023.07.17 22:15;0.092;0;0;0.243;0;0.023
2023.07.17 22:30;0.052;0;0;0.165;0;0.023
2023.07.17 22:45;0.088;0;0;0.163;0;0.043
2023.07.17 23:00;0.052;0;0;0.093;0;0.025
2023.07.17 23:15;0.084;0;0.047;0.12;0;0.043
2023.07.17 23:30;0.052;0;0.703;0.085;0;0.038
2023.07.17 23:45;0.084;0;0.706;0.098;0;0.01
2023.07.18 0:00;0.052;0;0.718;0.07;0;0.04
2023.07.18 0:15;0.088;0;0.718;0.05;0;0.033
2023.07.18 0:30;0.04;0;0.153;0.058;0;0.028
2023.07.18 0:45;0.096;0;0;0.13;0;0.035
2023.07.18 1:00;0.036;0;0;0.078;0;0.005
2023.07.18 1:15;0.096;0;0;0.05;0;0.045
2023.07.18 1:30;0.04;0;0;0.038;0;0.048
2023.07.18 1:45;0.096;0;0.001;0.033;0;0.003
2023.07.18 2:00;0.04;0;0;0.085;0;0.025
2023.07.18 2:15;0.092;0;0;0.073;0;0.045
2023.07.18 2:30;0.04;0;0;0.03;0;0.02
2023.07.18 2:45;0.096;0;0;0.033;0;0.03
2023.07.18 3:00;0.04;0;0.001;0.035;0;0.03
2023.07.18 3:15;0.084;0;0;0.07;0;0.008
2023.07.18 3:30;0.052;0;0;0.078;0;0.05
2023.07.18 3:45;0.068;0;0;0.04;0;0.03
2023.07.18 4:00;0.068;0.0016;0;0.033;0.00144;0.01
2023.07.18 4:15;0.048;0.0066;0.001;0.035;0.00594;0.038
2023.07.18 4:30;0.084;0.0125;0;0.065;0.01125;0.018
2023.07.18 4:45;0.04;0.0188;0;0.065;0.01692;0.043
2023.07.18 5:00;0.1;0.0256;0;0.053;0.02304;0.033
2023.07.18 5:15;0.036;0.0646;0;0.038;0.05814;0
2023.07.18 5:30;0.092;0.1329;0;0.035;0.11961;0.038
2023.07.18 5:45;0.044;0.182;0;0.063;0.1638;0.043
2023.07.18 6:00;0.064;0.2149;0.001;0.053;0.19341;0.013
2023.07.18 6:15;0.072;0.2528;0;0.05;0.22752;0.028
2023.07.18 6:30;0.052;0.2892;0;0.05;0.26028;0.023
2023.07.18 6:45;0.104;0.3284;0;0.04;0.29556;0.018
2023.07.18 7:00;0.048;0.3487;0.261;0.063;0.31383;0.048
2023.07.18 7:15;0.14;0.3833;0.719;0.053;0.34497;0.018
2023.07.18 7:30;0.068;0.4097;0.723;0.03;0.36873;0.01
2023.07.18 7:45;1.416;0.4503;0.678;0.055;0.40527;0
2023.07.18 8:00;0.384;0.4786;0;0.058;0.43074;0
2023.07.18 8:15;0.124;0.4822;0;0.075;0.43398;0
2023.07.18 8:30;0.084;0.5177;0;0.053;0.46593;0
2023.07.18 8:45;0.136;0.5402;0;0.478;0.48618;0
2023.07.18 9:00;0.092;0.4863;0;0.708;0.43767;0
2023.07.18 9:15;0.128;0.4986;0;0.32;0.44874;0
2023.07.18 9:30;0.044;0.4936;0;0.448;0.44424;0
2023.07.18 9:45;0.092;0.5046;0.001;0.525;0.45414;0
2023.07.18 10:00;0.044;0.4507;0;0.25;0.40563;0.04
2023.07.18 10:15;0.088;0.6815;0;0.08;0.61335;0.018
2023.07.18 10:30;0.048;0.7195;0;0.068;0.64755;0.038
2023.07.18 10:45;0.16;0.7242;0;0.105;0.65178;0.028
2023.07.18 11:00;0.196;0.7362;0;0.038;0.66258;0
2023.07.18 11:15;0.172;0.7363;0.001;0.033;0.66267;0
2023.07.18 11:30;0.18;0.745;0;0.033;0.6705;0
2023.07.18 11:45;0.12;0.7434;0;0.06;0.66906;0
2023.07.18 12:00;0.096;0.7389;0;0.088;0.66501;0
2023.07.18 12:15;0.08;0.733;0;0.053;0.6597;0
2023.07.18 12:30;0.084;0.7272;0.001;0.04;0.65448;0
2023.07.18 12:45;0.108;0.7203;0;0.128;0.64827;0
2023.07.18 13:00;0.072;0.7097;0;0.12;0.63873;0
2023.07.18 13:15;0.092;0.6973;0.047;0.105;0.62757;0
2023.07.18 13:30;0.064;0.6815;0.701;0.103;0.61335;0
2023.07.18 13:45;0.08;0.6584;0.7;0.118;0.59256;0
2023.07.18 14:00;0.06;0.6421;0.7;0.105;0.57789;0.038
2023.07.18 14:15;0.084;0.6169;0.65;0.11;0.55521;0.018
2023.07.18 14:30;0.076;0.5907;0;0.093;0.53163;0.043
2023.07.18 14:45;0.124;0.5646;0;0.085;0.50814;0.05
2023.07.18 15:00;0.068;0.5359;0;0.093;0.48231;0.02
2023.07.18 15:15;0.076;0.4984;0;0.123;0.44856;0.03
2023.07.18 15:30;0.088;0.4695;0;0.163;0.42255;0.03
2023.07.18 15:45;0.896;0.4505;0;0.213;0.40545;0.035
2023.07.18 16:00;0.192;0.4116;0;0.173;0.37044;0
2023.07.18 16:15;0.116;0.3743;0;0.113;0.33687;0
2023.07.18 16:30;0.172;0.3356;0;0.185;0.30204;0
2023.07.18 16:45;0.112;0.3026;0;0.158;0.27234;0
2023.07.18 17:00;0.104;0.2692;0;0.115;0.24228;0
2023.07.18 17:15;0.56;0.2364;0;0.11;0.21276;0
2023.07.18 17:30;0.56;0.1988;0;0.128;0.17892;0
2023.07.18 17:45;0.12;0.1696;0.001;0.14;0.15264;0
2023.07.18 18:00;0.168;0.1325;0;0.145;0.11925;0
2023.07.18 18:15;0.184;0.094;0;0.128;0.0846;0
2023.07.18 18:30;0.244;0.0707;0;0.108;0.06363;0
2023.07.18 18:45;0.268;0.042;0;0.158;0.0378;0
2023.07.18 19:00;0.204;0.017;0;0.155;0.0153;0
2023.07.18 19:15;0.072;0.0035;0;0.143;0.00315;0
2023.07.18 19:30;0.088;0;0;0.183;0;0
2023.07.18 19:45;0.068;0;0.001;0.218;0;0
2023.07.18 20:00;0.076;0;0;0.14;0;0
2023.07.18 20:15;0.108;0;0;0.13;0;0
2023.07.18 20:30;0.072;0;0;0.173;0;0
2023.07.18 20:45;0.096;0;0;0.158;0;0
2023.07.18 21:00;0.052;0;0;0.133;0;0
2023.07.18 21:15;0.104;0;0;0.15;0;0
2023.07.18 21:30;0.052;0;0;0.118;0;0
2023.07.18 21:45;0.116;0;0;0.09;0;0
2023.07.18 22:00;0.084;0;0;0.093;0;0.025
2023.07.18 22:15;0.132;0;0;0.115;0;0.043
2023.07.18 22:30;0.08;0;0;0.17;0;0.035
2023.07.18 22:45;0.132;0;0;0.165;0;0.013
2023.07.18 23:00;0.06;0;0.001;0.125;0;0.053
2023.07.18 23:15;0.1;0;0.048;0.13;0;0.045
2023.07.18 23:30;0.072;0;0.716;0.13;0;0.018
2023.07.18 23:45;0.096;0;0.696;0.15;0;0.035
2023.07.19 0:00;0.092;0;0.459;0.13;0;0.025
2023.07.19 0:15;0.06;0;0;0.103;0;0.033
2023.07.19 0:30;0.108;0;0;0.09;0;0.05
2023.07.19 0:45;0.056;0;0.001;0.098;0;0.01
2023.07.19 1:00;0.112;0;0;0.125;0;0.025
2023.07.19 1:15;0.052;0;0;0.125;0;0.045
2023.07.19 1:30;0.108;0;0;0.098;0;0.02
2023.07.19 1:45;0.06;0;0;0.083;0;0.043
2023.07.19 2:00;0.072;0;0.001;0.068;0;0.023
2023.07.19 2:15;0.064;0;0;0.065;0;0.01
2023.07.19 2:30;0.048;0;0;0.058;0;0.063
2023.07.19 2:45;0.092;0;0;0.063;0;0.025
2023.07.19 3:00;0.04;0;0;0.073;0;0.003
2023.07.19 3:15;0.096;0;0;0.068;0;0.048
2023.07.19 3:30;0.04;0;0.001;0.08;0;0.028
2023.07.19 3:45;0.084;0;0;0.048;0;0.028
2023.07.19 4:00;0.056;0.0012;0;0.045;0.00108;0.043
2023.07.19 4:15;0.06;0.0056;0;0.053;0.00504;0.01
2023.07.19 4:30;0.08;0.0116;0;0.055;0.01044;0.028
2023.07.19 4:45;0.04;0.0175;0;0.063;0.01575;0.043
2023.07.19 5:00;0.096;0.0237;0;0.043;0.02133;0.028
2023.07.19 5:15;0.04;0.0551;0;0.033;0.04959;0.023
2023.07.19 5:30;0.088;0.1256;0.001;0.05;0.11304;0.02
2023.07.19 5:45;0.048;0.1698;0;0.075;0.15282;0.033
2023.07.19 6:00;0.06;0.2031;0;0.065;0.18279;0.048
2023.07.19 6:15;0.076;0.2381;0;0.048;0.21429;0.018
2023.07.19 6:30;0.04;0.2738;0;0.035;0.24642;0.015
2023.07.19 6:45;0.152;0.3116;0.045;0.038;0.28044;0.055
2023.07.19 7:00;0.084;0.3461;0.712;0.08;0.31149;0.018
2023.07.19 7:15;0.128;0.3797;0.726;0.08;0.34173;0.028
2023.07.19 7:30;1.328;0.4151;0.728;0.043;0.37359;0.028
2023.07.19 7:45;0.232;0.4369;0.677;0.038;0.39321;0
2023.07.19 8:00;0.068;0.4587;0;0.035;0.41283;0
2023.07.19 8:15;0.08;0.4987;0;0.065;0.44883;0
2023.07.19 8:30;0.076;0.5273;0;0.088;0.47457;0
2023.07.19 8:45;0.056;0.5575;0.001;0.053;0.50175;0
2023.07.19 9:00;0.112;0.5857;0;0.038;0.52713;0
2023.07.19 9:15;0.064;0.6059;0;0.035;0.54531;0
2023.07.19 9:30;0.108;0.6157;0;0.085;0.55413;0
2023.07.19 9:45;0.036;0.6479;0;0.083;0.58311;0
2023.07.19 10:00;0.1;0.6649;0;0.078;0.59841;0.038
2023.07.19 10:15;0.132;0.6815;0.001;0.093;0.61335;0.055
2023.07.19 10:30;0.244;0.6935;0;0.073;0.62415;0.018
2023.07.19 10:45;0.164;0.7059;0;0.073;0.63531;0.045
2023.07.19 11:00;0.176;0.7187;0;0.073;0.64683;0
2023.07.19 11:15;0.056;0.7357;0.001;0.085;0.66213;0
2023.07.19 11:30;0.096;0.7472;0;0.075;0.67248;0
2023.07.19 11:45;0.048;0.7625;0;0.058;0.68625;0
2023.07.19 12:00;0.084;0.7637;0;0.08;0.68733;0
2023.07.19 12:15;0.052;0.6558;0.001;0.088;0.59022;0
2023.07.19 12:30;0.064;0.7367;0;0.083;0.66303;0
2023.07.19 12:45;0.1;0.632;0;0.118;0.5688;0
2023.07.19 13:00;0.076;0.6905;0;0.093;0.62145;0
2023.07.19 13:15;0.128;0.6348;0.001;0.088;0.57132;0
2023.07.19 13:30;0.088;0.6815;0;0.06;0.61335;0
2023.07.19 13:45;0.116;0.6874;0;0.043;0.61866;0
2023.07.19 14:00;0.076;0.6468;0;0.038;0.58212;0.053
2023.07.19 14:15;0.088;0.5214;0.001;0.048;0.46926;0.018
2023.07.19 14:30;0.088;0.4609;0;0.06;0.41481;0.03
2023.07.19 14:45;0.044;0.5559;0;0.068;0.50031;0.043
2023.07.19 15:00;0.116;0.5251;0;0.045;0.47259;0.035
2023.07.19 15:15;0.064;0.4947;0.001;0.028;0.44523;0.045
2023.07.19 15:30;0.164;0.4643;0;0.043;0.41787;0.015
2023.07.19 15:45;0.056;0.432;0.048;0.073;0.3888;0.038
2023.07.19 16:00;0.12;0.3971;0.724;0.06;0.35739;0
2023.07.19 16:15;0.088;0.3651;0.712;0.035;0.32859;0
2023.07.19 16:30;0.124;0.3352;0.712;0.028;0.30168;0
2023.07.19 16:45;0.104;0.3043;0.662;0.043;0.27387;0
2023.07.19 17:00;0.048;0.2667;0;0.08;0.24003;0
2023.07.19 17:15;0.096;0.2289;0;0.065;0.20601;0
2023.07.19 17:30;0.04;0.1916;0.001;0.028;0.17244;0
2023.07.19 17:45;0.1;0.1577;0;0.03;0.14193;0
2023.07.19 18:00;0.04;0.1253;0;0.058;0.11277;0
2023.07.19 18:15;0.112;0.0941;0;0.063;0.08469;0
2023.07.19 18:30;0.156;0.0647;0;0.063;0.05823;0
2023.07.19 18:45;0.232;0.0401;0;0.113;0.03609;0
2023.07.19 19:00;0.18;0.0199;0;0.103;0.01791;0
2023.07.19 19:15;0.136;0.0051;0.001;0.143;0.00459;0
2023.07.19 19:30;0.104;0.0002;0;0.135;0.00018;0
2023.07.19 19:45;0.08;0;0;0.13;0;0
2023.07.19 20:00;0.112;0;0;0.138;0;0
2023.07.19 20:15;0.08;0;0;0.138;0;0
2023.07.19 20:30;0.116;0;0;0.158;0;0
2023.07.19 20:45;0.276;0;0.001;0.135;0;0
2023.07.19 21:00;0.108;0;0;0.1;0;0
2023.07.19 21:15;0.052;0;0;0.11;0;0
2023.07.19 21:30;0.108;0;0;0.143;0;0
2023.07.19 21:45;0.064;0;0;0.13;0;0
2023.07.19 22:00;0.112;0;0;0.11;0;0.005
2023.07.19 22:15;0.044;0;0;0.22;0;0.053
2023.07.19 22:30;0.116;0;0.001;0.18;0;0.035
2023.07.19 22:45;0.044;0;0;0.225;0;0.033
2023.07.19 23:00;0.096;0;0;0.225;0;0.043
2023.07.19 23:15;0.052;0;0.048;0.208;0;0.01
2023.07.19 23:30;0.08;0;0.714;0.185;0;0.048
2023.07.19 23:45;0.068;0;0.713;0.105;0;0.04
2023.07.20 0:00;0.056;0;0.625;0.145;0;0.023
2023.07.20 0:15;0.088;0;0;0.165;0;0.035
2023.07.20 0:30;0.044;0;0.001;0.128;0;0.013
2023.07.20 0:45;0.1;0;0;0.095;0;0.053
